Fuel Type Code,Station Name,Street Address,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Access Code,Access Detail Code,Federal Agency Code,Facility Type,EV Pricing,EV On-Site Renewable Source,Restricted Access,Maximum Vehicle Class,EV Workplace Charging
ELEC,UCSF CAMPUS ACC P4 EV1,400 Parnassus Ave,San Francisco,CA,"94122",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.763596","-122.457735",2023/12/03,"177566",2023/12/03 00:17:00,,,,2021/01/27,,,,,J1772,US,public,,,,,,,,false
ELEC,UCSF CAMPUS ACC P6 EV1,400 Parnassus Ave,San Francisco,CA,"94122",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.763581","-122.457735",2023/12/03,"177567",2023/12/03 00:16:59,,,,2021/01/27,,,,,J1772,US,public,,,,,,,,false
ELEC,431402 : Avalon Sunset Towers,8 Locksley Ave,SF,CA,"94122",,888-998-2546,E,,Public,24 hours daily,,,,,,"3",,,Blink Network,http://www.blinkcharging.com/,GPS,"37.7584994","-122.4631573",2023/12/03,"309261",2023/12/03 00:00:29,,,,2019/02/04,,,,,J1772,US,public,,,,,,,,false
ELEC,431402: Avalon Sunset Towers (Shared),8 Locksley Ave,SF,CA,"94122",,888-998-2546,E,,Public,24 hours daily,,,,,,"1",,,Blink Network,http://www.blinkcharging.com/,GPS,"37.758251","-122.463074",2023/12/03,"310332",2023/12/03 00:05:03,,,,2017/08/09,,,,,J1772,US,public,,,,,,,,false
ELEC,Whole Foods Market,2001 Market St,San Francisco,CA,"94114",,877-455-3833,E,,Public,"Mon 8:00am - 10:00pm; Tue 8:00am - 10:00pm; Wed 8:00am - 10:00pm; Thu 8:00am - 10:00pm; Fri 8:00am - 10:00pm; Sat 8:00am - 10:00pm; Sun 8:00am - 10:00pm",,,,,,"3","2",,eVgo Network,https://www.evgo.com/,GPS,"37.7681548","-122.4268005",2023/12/02,"228218",2023/12/02 23:57:01,,,,2018/03/07,,,,,CHADEMO J1772 J1772COMBO,US,public,,,,,,,,false
ELEC,Golden Gate Park - Music Concourse Garage,1 Music Concourse Dr,San Francisco,CA,"94118",,415-750-0741,E,,Public,"Garage business hours; pay lot; Drivers must bring their own J1772 cordset for Level 1 charging",,,,,"9","2",,,Non-Networked,,200-8,"37.768766","-122.468341",2022/08/10,"46473",2023/02/14 15:54:11,P,,,2012/04/10,,,,,J1772 NEMA520,US,public,,,PAY_GARAGE,"Free; Pay to park",,false,LD,false
ELEC,HOSPITAL SMMC SF EV 01,450 Stanyan St,San Francisco,CA,"94117",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.773955","-122.453227",2023/12/03,"199297",2023/12/03 00:10:25,,,,2021/10/28,,,,,J1772,US,public,,,,,,,,false
ELEC,HOSPITAL SMMC SF EV 03,450 Stanyan St,San Francisco,CA,"94117",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.774158","-122.453587",2023/12/03,"199299",2023/12/03 00:10:26,,,,2021/10/28,,,,,J1772,US,public,,,,,,,,false
ELEC,HOSPITAL SMMC SF EV 02,450 Stanyan St,San Francisco,CA,"94117",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.77393","-122.4533",2023/12/03,"199307",2023/12/03 00:10:27,,,,2021/10/28,,,,,J1772,US,public,,,,,,,,false
ELEC,Safeway San Francisco #0785 - 850 La Playa,850 La Playa St,San Francisco,CA,"94121",,877-455-3833,E,,Public,24 hours daily,,,,,,,"4",,eVgo Network,https://www.evgo.com/,GPS,"37.77158","-122.50907",2023/12/02,"316641",2023/12/02 23:57:35,,,,2023/11/03,,,,,J1772COMBO,US,public,,,,,,,,false
ELEC,Lucky San Francisco #756,1750 Fulton St,San Francisco,CA,"94117",,877-455-3833,E,,Public,"Mon 7:00am - 11:00pm; Tue 7:00am - 11:00pm; Wed 7:00am - 11:00pm; Thu 7:00am - 11:00pm; Fri 7:00am - 11:00pm; Sat 7:00am - 11:00pm; Sun 7:00am - 11:00pm",,,,,,,"2",,eVgo Network,https://www.evgo.com/,GPS,"37.77604","-122.44565",2023/12/02,"228401",2023/12/02 23:57:13,,,,2021/02/03,,,,,CHADEMO J1772COMBO,US,public,,,,,,,,false
ELEC,Treasure Island JCC,,San Francisco,CA,"94130",,,E,,Private - Government only,"24 hours daily; Drivers must bring their own J1772 cordset for Level 1 charging",,,,,"2",,,,Non-Networked,,GPS,"37.77493","-122.419416",2021/10/12,"196732",2022/02/10 21:00:18,FG,"13",Department of Labor,2021/09/21,,,,,NEMA1450,US,private,GOVERNMENT,DOL,FED_GOV,,,,LD,false
ELEC,431407 : Avalon Hayes Valley (shared),325 Octavia Street,SF,CA,"94102",,888-998-2546,E,,Public,24 hours daily,,,,,,"1",,,Blink Network,http://www.blinkcharging.com/,GPS,"37.77508","-122.42448",2023/12/03,"309377",2023/12/03 00:00:56,,,,2018/11/26,,,,,J1772,US,public,,,,,,,,false
ELEC,431407 : Avalon Hayes Valley,325 Octavia Street,SF,CA,"94102",,888-998-2546,E,,Public,24 hours daily,,,,,,"4",,,Blink Network,http://www.blinkcharging.com/,GPS,"37.7749694","-122.4247376",2023/12/03,"309395",2023/12/03 00:00:58,,,,2015/01/05,,,,,J1772,US,public,,,,,,,,false
ELEC,Dolby Laboratories,1275 Market Street,San Francisco,CA,"94103",,800-663-5633,T,2023/09/11,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,"14",,,Blink Network,http://www.blinkcharging.com/,GPS,"37.777522","-122.415426",2023/12/03,"148579",2023/12/03 00:03:38,,,,2014/12/15,,,,,J1772,US,public,,,,FREE,,,,false
ELEC,CCSF-SFMTA CIVIC CTR 6,355 McAllister St,San Francisco,CA,"94102",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.780295","-122.417671",2023/12/03,"158776",2023/12/03 00:25:02,,,,2020/06/12,,,,,J1772,US,public,,,,,,,,false
ELEC,GSA CW BURTON ST. 2,450 Golden Gate Ave,San Francisco,CA,"94102",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.781583","-122.417563",2023/12/03,"159565",2023/12/03 00:16:56,,,,2020/06/12,,,,,J1772,US,public,,,,,,,,false
ELEC,City of San Francisco - Civic Center,30 Van Ness Ave,San Francisco,CA,"94102",,,E,,Private,,,,,,,"20",,,POWERFLEX,https://www.powerflex.com,GPS,"37.780368","-122.417714",2023/01/10,"171160",2023/02/14 15:54:11,P,,,2019/05/31,,,,,J1772,US,private,,,MUNI_GOV,,,,LD,false
ELEC,CCSF-SFMTA CIVIC CTR 7,355 McAllister St,San Francisco,CA,"94102",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.780296","-122.417635",2023/12/03,"176052",2023/12/03 00:24:55,,,,2021/01/27,,,,,J1772,US,public,,,,,,,,false
ELEC,CCSF-SFMTA CIVIC CTR 8,355 McAllister St,San Francisco,CA,"94102",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.780302","-122.41761",2023/12/03,"176053",2023/12/03 00:22:46,,,,2021/01/27,,,,,J1772,US,public,,,,,,,,false
ELEC,CCSF-SFMTA CIVIC CTR 5,355 McAllister St,San Francisco,CA,"94102",,888-758-4389,T,2022/09/09,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.780124","-122.417846",2023/12/03,"176054",2023/12/03 00:09:32,,,,2021/01/27,,,,,J1772,US,public,,,,,,,,false
ELEC,CCSF-SFMTA CIVIC CTR 4,355 McAllister St,San Francisco,CA,"94102",,888-758-4389,T,2023/12/03,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.780122","-122.417725",2023/12/03,"176055",2023/12/03 00:09:27,,,,2021/01/27,,,,,J1772,US,public,,,,,,,,false
ELEC,NEMA Apartments,1411 Market Street,San Francisco,CA,"94103",,888-998-2546,E,,Public,24 hours daily,,,,,,"2",,,Blink Network,http://www.blinkcharging.com/,GPS,"37.775819","-122.417239",2023/12/03,"226556",2023/12/03 00:04:30,,,,2022/08/25,,,,,J1772,US,public,,,,Free,,,,false
ELEC,UC Hastings Parking Garage,376 Larkin St,San Francisco,CA,"94102",,877-455-3833,E,,Public,"Mon 6:00am - 11:00pm; Tue 6:00am - 11:00pm; Wed 6:00am - 11:00pm; Thu 6:00am - 11:00pm; Fri 6:00am - 11:00pm; Sat 6:00am - 11:00pm; Sun 6:00am - 10:00pm",,,,,,"1","2",,eVgo Network,https://www.evgo.com/,GPS,"37.781147","-122.41668",2023/12/02,"228023",2023/12/02 23:56:50,,,,2018/03/07,,,,,CHADEMO J1772 J1772COMBO,US,public,,,,,,,,false
ELEC,Whole Foods San Francisco -Trinity Place,1185 Market St,San Francisco,CA,"94103",,877-455-3833,E,,Public,24 hours daily,,,,,,,"5",,eVgo Network,https://www.evgo.com/,GPS,"37.7782","-122.41375",2023/12/02,"228166",2023/12/02 23:56:57,,,,2022/03/01,,,,,CHADEMO J1772COMBO,US,public,,,,,,,,false
ELEC,Nema Valet Parking Garage DCFC,8 10th Street,San Francisco,CA,"94103",,888-264-2208,E,,Public,"Mon 12:00am - 12:00am; Tue 12:00am - 12:00am; Wed 12:00am - 12:00am; Thu 12:00am - 12:00am; Fri 12:00am - 12:00am; Sat 12:00am - 12:00am; Sun 12:00am - 12:00am",,,,,,,"2",,Volta,https://voltacharging.com/,GPS,"37.775793817","-122.417212684",2023/12/03,"229367",2023/12/03 01:01:20,,,,2022/06/14,,,,,J1772COMBO,US,public,,,,,,false,LD,false
ELEC,HUDSON PACIFIC 1455 LOBBY 1,1455 Market St,San Francisco,CA,"94103",,888-758-4389,E,,Public,24 hours daily,,,,,,,"1",,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.775745","-122.418191",2023/12/03,"236309",2023/12/03 00:44:35,,,,2022/11/18,,,,,CHADEMO J1772COMBO,US,public,,,,,,,,false
ELEC,HUDSON PACIFIC 1455 LOBBY 2,1455 Market St,San Francisco,CA,"94103",,888-758-4389,E,,Public,24 hours daily,,,,,,,"1",,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.775747","-122.418214",2023/12/03,"236310",2023/12/03 00:44:35,,,,2022/11/18,,,,,CHADEMO J1772COMBO,US,public,,,,,,,,false
ELEC,HUDSON PACIFIC 1455 DOCK 2,1455 Market Street,San Francisco,CA,"94103",,888-758-4389,E,,Public,24 hours daily,,,,,,"1",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.77568","-122.41812",2023/12/03,"262720",2023/12/03 00:31:40,,,,2023/06/15,,,,,J1772,US,public,,,,,,,,false
ELEC,150 Van Ness,150 Van Ness Avenue,San Francisco,CA,"94102",,888-998-2546,T,2023/10/17,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,"6",,,Blink Network,http://www.blinkcharging.com/,GPS,"37.7772738","-122.4192281",2023/12/02,"308987",2023/12/02 23:58:52,,,,2015/01/29,,,,,J1772,US,public,,,,,,,,false
ELEC,CCSF-SFMTA CIVIC CTR 1,355 McAllister St,San Francisco,CA,"94102",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.780157","-122.417363",2023/12/03,"315694",2023/12/03 00:50:12,,,,2023/10/24,,,,,J1772,US,public,,,,,,,,false
ELEC,CCSF-SFMTA CIVIC CTR 2,355 McAllister St,San Francisco,CA,"94102",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.780157","-122.417495",2023/12/03,"315776",2023/12/03 00:50:12,,,,2023/10/25,,,,,J1772,US,public,,,,,,,,false
ELEC,CCSF-SFMTA CIVIC CTR 3,355 McAllister St,San Francisco,CA,"94102",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.780116","-122.41741",2023/12/03,"315777",2023/12/03 00:50:12,,,,2023/10/25,,,,,J1772,US,public,,,,,,,,false
ELEC,CCSF-SFMTA PAG 3,360 Grove St,San Francisco,CA,"94102",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.778265","-122.422501",2023/12/03,"315778",2023/12/03 00:50:12,,,,2023/10/25,,,,,J1772,US,public,,,,,,,,false
ELEC,CCSF-SFMTA PAG 1,361 Grove St,San Francisco,CA,"94102",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.777783","-122.422554",2023/12/03,"315779",2023/12/03 00:50:12,,,,2023/10/25,,,,,J1772,US,public,,,,,,,,false
ELEC,CCSF-SFMTA PAG 4,360 Grove St,San Francisco,CA,"94102",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.778299","-122.422501",2023/12/03,"315780",2023/12/03 00:50:13,,,,2023/10/25,,,,,J1772,US,public,,,,,,,,false
ELEC,CCSF-SFMTA PAG 2,360 Grove St,San Francisco,CA,"94102",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.778303","-122.422485",2023/12/03,"316078",2023/12/03 00:50:12,,,,2023/10/27,,,,,J1772,US,public,,,,,,,,false
ELEC,101 LOMBARD ST LEVI'S PLAZA 2,155 Greenwich St,San Francisco,CA,"94111",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.8029","-122.40271",2023/12/03,"226861",2023/12/03 00:14:12,,,,2022/09/02,,,,,J1772,US,public,,,,,,,,false
ELEC,101 LOMBARD ST LEVIS RAPID 2,101 Lombard St,San Francisco,CA,"94111",,888-758-4389,E,,Public,24 hours daily,,,,,,,"1",,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.803712","-122.404534",2023/12/03,"259246",2023/12/03 00:46:57,,,,2023/04/13,,,,,CHADEMO J1772COMBO,US,public,,,,,,,,false
ELEC,101 LOMBARD ST LEVIS RAPID 1,101 Lombard St,San Francisco,CA,"94111",,888-758-4389,E,,Public,24 hours daily,,,,,,,"1",,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.803712","-122.404469",2023/12/03,"259247",2023/12/03 00:46:57,,,,2023/04/13,,,,,CHADEMO J1772COMBO,US,public,,,,,,,,false
ELEC,Four Embarcadero Center,"Four Embarcadero Center, B Level Parking",San Francisco,CA,"94111",,800-663-5633,E,,Public,24 hours daily,,,,,,"2",,,Blink Network,http://www.blinkcharging.com/,GPS,"37.7952","-122.3961",2023/12/03,"148555",2023/12/03 00:02:30,,,,2011/10/05,,,,,J1772,US,public,,,,$2.00-$6.00/Hr Variable Parking Fee,,,,false
ELEC,Two Embarcadero Center,"Two Embarcadero Center, A Level Parking",San Francisco,CA,"94111",,800-663-5633,E,,Public,24 hours daily,,,,,,"2",,,Blink Network,http://www.blinkcharging.com/,GPS,"37.7950272","-122.3985003",2023/12/03,"148559",2023/12/03 00:02:30,,,,2012/02/06,,,,,J1772,US,public,,,,$2.00-$6.00/Hr Variable Parking Fee,,,,false
ELEC,531404 : Two Embarcadero Center,"Two Embarcadero Center, A Level Parking",San Francisco,CA,"94111",,800-663-5633,E,,Public,24 hours daily,,,,,,"6",,,Blink Network,http://www.blinkcharging.com/,GPS,"37.794454","-122.3985089",2023/12/02,"148560",2023/12/02 23:59:25,,,,2016/06/16,,,,,J1772,US,public,,,,$2.00-$6.00/Hr Variable Parking Fee,,,,false
ELEC,531403 : Four Embarcadero Center,Embarcadero Center,San Francisco,CA,"94111",,800-663-5633,E,,Public,24 hours daily,,,,,,"5",,,Blink Network,http://www.blinkcharging.com/,GPS,"37.794454","-122.3985089",2023/12/02,"148562",2023/12/02 23:59:25,,,,2015/09/09,,,,,J1772,US,public,,,,$0.00-$6.00/Hr Variable Parking Fee,,,,false
ELEC,Hilton San Francisco Financial District - Tesla Destination,750 Kearny St,San Francisco,CA,"94108",,415-433-6600  877-798-3752,E,,Public,,,,,,,"2",,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,"37.795208","-122.404869",2022/10/06,"150511",2023/01/18 15:15:20,P,,,2019/04/24,,,,,TESLA,US,public,,,,Free,,,,false
ELEC,550 KEARNY STATION 1,665 Sacramento St,San Francisco,CA,"94111",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.793514","-122.404236",2023/12/03,"156095",2023/12/03 00:28:01,,,,2020/05/07,,,,,J1772,US,public,,,,,,,,false
ELEC,275 BATTERY 275 BATTERY 1,275 Battery St,San Francisco,CA,"94111",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.793828","-122.400455",2023/12/03,"159744",2023/12/03 00:15:13,,,,2020/06/12,,,,,J1772,US,public,,,,,,,,false
ELEC,275 Battery St - Tesla Destination,275 Battery St,San Francisco,CA,"94111",,000-000-0000  877-798-3752,E,,Public,,,,,,,"11",,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,"37.793863","-122.40037",2022/10/06,"168547",2023/01/18 15:15:20,P,,,2019/10/21,,,,,TESLA,US,public,,,,Free,,,,false
ELEC,275 BATTERY 275 BATTERY 2,275 Battery St,San Francisco,CA,"94111",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.793862","-122.400509",2023/12/03,"177876",2023/12/03 00:15:08,,,,2021/01/27,,,,,J1772,US,public,,,,,,,,false
ELEC,Three Embarcadero Center,"Three Embarcadero Center, A Level Parking",San Francisco,CA,"94111",,800-663-5633,E,,Public,24 hours daily,,,,,,"2",,,Blink Network,http://www.blinkcharging.com/,GPS,"37.7951389","-122.3973611",2023/12/03,"195040",2023/12/03 00:02:30,,,,2012/02/06,,,,,J1772,US,public,,,,$2.00-$6.00/Hr Variable Parking Fee,,,,false
ELEC,531405 : One Embarcadero Center,Embarcadero Center,San Francisco,CA,"94111",,800-663-5633,E,,Public,24 hours daily,,,,,,"6",,,Blink Network,http://www.blinkcharging.com/,GPS,"37.794454","-122.3985089",2023/12/02,"195472",2023/12/02 23:59:25,,,,2018/06/28,,,,,J1772,US,public,,,,$2.00-$6.00/Hr Variable Parking Fee,,,,false
ELEC,One Embaracadero Center,"One Embaracadero Center, A Level Parking",San Francisco,CA,"94111",,800-663-5633,E,,Public,24 hours daily,,,,,,"2",,,Blink Network,http://www.blinkcharging.com/,GPS,"37.7944167","-122.3996389",2023/12/03,"195473",2023/12/03 00:02:30,,,,2012/02/06,,,,,J1772,US,public,,,,$2.00-$6.00/Hr Variable Parking Fee,,,,false
ELEC,531402 - Three Embarcadero Center,Three Embarcadero Center,San Francisco,CA,"94111",,800-663-5633,E,,Public,24 hours daily,,,,,,"6",,,Blink Network,http://www.blinkcharging.com/,GPS,"37.7948167","-122.397348",2023/12/02,"195520",2023/12/02 23:59:50,,,,2014/04/14,,,,,J1772,US,public,,,,$2.00-$6.00/Hr Variable Parking Fee,,,,false
ELEC,EVgo 350 Pacific Hub,350 Pacific Ave,San Francisco,CA,"94111",,877-455-3833,E,,Public,24 hours daily,,,,,,,"4",,eVgo Network,https://www.evgo.com/,GPS,"37.79776","-122.40172",2023/12/02,"228701",2023/12/02 23:57:51,,,,2021/07/04,,,,,CHADEMO J1772COMBO,US,public,,,,,,,,false
ELEC,STATION 1 STATION 2,50 Front St,San Francisco,CA,"94111",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.794122","-122.39908",2023/12/03,"235646",2023/12/03 00:43:47,,,,2022/11/04,,,,,J1772,US,public,,,,,,,,false
ELEC,101 CAL PARKING LL1-4AB,101 California St,San Francisco,CA,"94111",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.793265","-122.398307",2023/12/03,"256227",2023/12/03 00:46:38,,,,2023/03/11,,,,,J1772,US,public,,,,,,,,false
ELEC,101 CAL PARKING LL1-6AB,101 California St,San Francisco,CA,"94111",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.793282","-122.398307",2023/12/03,"256229",2023/12/03 00:46:39,,,,2023/03/11,,,,,J1772,US,public,,,,,,,,false
ELEC,NORTHPARK EQ 750 FRONT S-1,763 Front St,San Francisco,CA,"94111",,888-758-4389,E,,Public,24 hours daily,,,,,,,"1",,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.798534","-122.399851",2023/12/03,"262677",2023/12/03 00:48:20,,,,2023/06/14,,,,,CHADEMO J1772COMBO,US,public,,,,,,,,false
ELEC,NORTHPARK EQ 750 FRONT S-2,170 Pacific Ave,San Francisco,CA,"94111",,888-758-4389,E,,Public,24 hours daily,,,,,,,"1",,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.798271","-122.399744",2023/12/03,"262686",2023/12/03 00:48:25,,,,2023/06/14,,,,,CHADEMO J1772COMBO,US,public,,,,,,,,false
ELEC,CCSF-SFMTA GGG 3,250 Clay St,San Francisco,CA,"94111",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.795406","-122.399002",2023/12/03,"315682",2023/12/03 00:50:11,,,,2023/10/24,,,,,J1772,US,public,,,,,,,,false
ELEC,CCSF-SFMTA GGG 1,250 Clay St,San Francisco,CA,"94111",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.795284","-122.398933",2023/12/03,"315695",2023/12/03 00:50:14,,,,2023/10/24,,,,,J1772,US,public,,,,,,,,false
ELEC,CCSF-SFMTA PORTSMOUTH SQ 1,733 Kearny St,San Francisco,CA,"94108",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.794678","-122.405164",2023/12/03,"315772",2023/12/03 00:50:11,,,,2023/10/25,,,,,J1772,US,public,,,,,,,,false
ELEC,CCSF-SFMTA GGG 4,250 Clay St,San Francisco,CA,"94111",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.795447","-122.399051",2023/12/03,"318007",2023/12/03 00:50:11,,,,2023/11/10,,,,,J1772,US,public,,,,,,,,false
ELEC,CCSF-SFMTA NORTH BEACH 2,741 Vallejo St.,San Francisco,CA,"94133",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.798256","-122.409634",2023/12/03,"315674",2023/12/03 00:50:09,,,,2023/10/24,,,,,J1772,US,public,,,,,,,,false
ELEC,CCSF-SFMTA NORTH BEACH 1,733 Vallejo St.,San Francisco,CA,"94133",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.798398","-122.409523",2023/12/03,"315675",2023/12/03 00:50:09,,,,2023/10/24,,,,,J1772,US,public,,,,,,,,false
ELEC,CCSF-SFMTA NORTH BEACH 3,741 Vallejo St.,San Francisco,CA,"94133",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.798256","-122.409677",2023/12/03,"315676",2023/12/03 00:50:09,,,,2023/10/24,,,,,J1772,US,public,,,,,,,,false
ELEC,CCSF-SFMTA PORTSMOUTH SQ 2,733 Kearny St,San Francisco,CA,"94108",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.794774","-122.405266",2023/12/03,"315686",2023/12/03 00:50:11,,,,2023/10/24,,,,,J1772,US,public,,,,,,,,false
ELEC,Walgreens,1175 Columbus Ave,San Francisco,CA,"94133",,877-455-3833,E,,Public,24 hours daily,,,,,,"1","2",,eVgo Network,https://www.evgo.com/,GPS,"37.80501","-122.41723",2023/12/02,"228231",2023/12/02 23:57:02,,,,2018/03/07,,,,,CHADEMO J1772 J1772COMBO,US,public,,,,,,,,false
ELEC,1000 Green St Apartments,1000 Green St,San Francisco,CA,"94133",,833-692-6787,E,,Public - Credit card at all times,Contact station for hours of availability.,A ANDROID_PAY APPLE_PAY CREDIT D M,,,,,"2",,,AMPUP,https://ampup.io/,200-9,"37.798818","-122.415833",2022/10/11,"229556",2023/02/14 15:54:11,P,,,2022/09/15,,,,,J1772,US,public,CREDIT_CARD_ALWAYS,,MULTI_UNIT_DWELLING,,,false,LD,false
ELEC,Mark Hopkins InterContinental Hotel,999 California St,San Francisco,CA,"94108",,415-392-3434,E,,Public,"24 hours daily; for guest use only; see valet for access",,,,,,"1",,,Non-Networked,,200-8,"37.791791","-122.411265",2021/11/04,"21360",2023/07/16 17:53:40,P,,,2002/01/31,,,,,J1772,US,public,,,HOTEL,,,true,LD,false
ELEC,Stanford Court Hotel,905 California St,San Francisco,CA,"94108",,415-989-3500,T,2024/01/01,TEMPORARILY UNAVAILABLE (Public),"Restricted to garage hours; pay lot; for hotel guest use only",,,,,,"1",,,Non-Networked,,200-8,"37.791983","-122.409718",2023/09/14,"65680",2023/09/14 14:01:49,P,,,,,,,,J1772,US,public,,,HOTEL,Free,,true,LD,false
ELEC,The Fairmont San Francisco - Tesla Destination,950 Mason St,San Francisco,CA,"94108",,415-772-5000  877-798-3752,E,,Public,,,,,,,"3",,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,"37.7924958","-122.4100354",2022/10/06,"113342",2023/01/18 15:15:20,P,,,2014/12/10,,,,,J1772 TESLA,US,public,,,HOTEL,Free,,,,false
ELEC,InterContinental Mark Hopkins San Francisco - Tesla Destination,999 California St,San Francisco,CA,"94108",,415-392-3434  877-798-3752,E,,Public,,,,,,,"2",,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,"37.791596","-122.410385",2022/10/06,"113343",2023/01/18 15:15:20,P,,,2015/01/22,,,,,TESLA,US,public,,,HOTEL,Free,,,,false
ELEC,The Masonic - Tesla Destination,1111 California St,San Francisco,CA,"94108",,415-776-7457  877-798-3752,E,,Public,,,,,,,"9",,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,"37.791537","-122.412813",2022/10/06,"150598",2023/01/18 15:15:20,P,,,2019/05/01,,,,,TESLA,US,public,,,,Free,,,,false
ELEC,1200 California Corporation,1200 California Street,San Francisco,CA,"94109",,888-998-2546,E,,Public,24 hours daily,,,,,,"2",,,Blink Network,http://www.blinkcharging.com/,GPS,"37.791743","-122.414455",2023/12/03,"257424",2023/12/03 00:03:19,,,,2023/03/20,,,,,J1772,US,public,,,,,,,,false
